;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
3127;3-12-2021 13:16:33;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3136;3-12-2021 13:16:38;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3149;3-12-2021 13:16:38;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3160;3-12-2021 13:16:38;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3170;3-12-2021 13:16:38;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3177;3-12-2021 13:16:38;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;80;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3187;3-12-2021 13:16:38;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3191;3-12-2021 13:16:38;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3192;3-12-2021 13:16:38;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 11 [2.462 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3194;3-12-2021 13:16:38;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];1 Station, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3198;3-12-2021 13:16:38;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3199;3-12-2021 13:16:38;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-56;85;;Ch 1 [2.412 GHz];1 Station, 17Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3200;3-12-2021 13:16:38;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3202;3-12-2021 13:16:43;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;84;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3210;3-12-2021 13:16:43;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];5 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3223;3-12-2021 13:16:43;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3234;3-12-2021 13:16:43;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3244;3-12-2021 13:16:43;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3260;3-12-2021 13:16:43;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3264;3-12-2021 13:16:43;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3265;3-12-2021 13:16:43;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];1 Station, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3267;3-12-2021 13:16:43;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3271;3-12-2021 13:16:43;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3272;3-12-2021 13:16:43;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];1 Station, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3273;3-12-2021 13:16:43;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3282;3-12-2021 13:16:48;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];5 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3295;3-12-2021 13:16:48;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3306;3-12-2021 13:16:48;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-74;57;;Ch 6 [2.437 GHz];0 Stations, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3316;3-12-2021 13:16:48;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];0 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3323;3-12-2021 13:16:48;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;84;;Ch 64 [5.320 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3333;3-12-2021 13:16:48;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3337;3-12-2021 13:16:48;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3338;3-12-2021 13:16:48;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-72;62;;Ch 11 [2.462 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3340;3-12-2021 13:16:48;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3344;3-12-2021 13:16:48;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3345;3-12-2021 13:16:48;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-61;82;;Ch 1 [2.412 GHz];2 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3346;3-12-2021 13:16:48;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-70;67;;Ch 11 [2.462 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3355;3-12-2021 13:16:53;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];5 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3368;3-12-2021 13:16:53;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3379;3-12-2021 13:16:53;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 21Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3389;3-12-2021 13:16:53;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3396;3-12-2021 13:16:53;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-63;80;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3406;3-12-2021 13:16:53;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3410;3-12-2021 13:16:53;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3411;3-12-2021 13:16:53;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3413;3-12-2021 13:16:53;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];2 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3417;3-12-2021 13:16:53;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3418;3-12-2021 13:16:53;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-60;82;;Ch 1 [2.412 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3419;3-12-2021 13:16:53;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3428;3-12-2021 13:16:58;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];5 Stations, 37Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3441;3-12-2021 13:16:58;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3452;3-12-2021 13:16:58;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3462;3-12-2021 13:16:58;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3469;3-12-2021 13:16:58;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;80;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3479;3-12-2021 13:16:58;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-79;40;;Ch 116 [5.580 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3483;3-12-2021 13:16:58;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-70;67;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3484;3-12-2021 13:16:58;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-71;65;;Ch 11 [2.462 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3486;3-12-2021 13:16:58;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];2 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3490;3-12-2021 13:16:58;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3491;3-12-2021 13:16:58;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-60;82;;Ch 1 [2.412 GHz];2 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3492;3-12-2021 13:16:58;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3501;3-12-2021 13:17:03;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 1 [2.412 GHz];5 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3514;3-12-2021 13:17:03;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3525;3-12-2021 13:17:03;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3535;3-12-2021 13:17:03;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3542;3-12-2021 13:17:03;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;80;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3552;3-12-2021 13:17:03;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3556;3-12-2021 13:17:03;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-68;72;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3557;3-12-2021 13:17:03;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3559;3-12-2021 13:17:03;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];3 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3563;3-12-2021 13:17:03;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3564;3-12-2021 13:17:03;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-61;82;;Ch 1 [2.412 GHz];2 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3565;3-12-2021 13:17:03;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3574;3-12-2021 13:17:08;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 1 [2.412 GHz];5 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3587;3-12-2021 13:17:08;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3598;3-12-2021 13:17:08;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3608;3-12-2021 13:17:09;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-82;33;;Ch 6 [2.437 GHz];0 Stations, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3615;3-12-2021 13:17:09;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-63;81;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3625;3-12-2021 13:17:09;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3629;3-12-2021 13:17:09;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-71;65;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3630;3-12-2021 13:17:09;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3632;3-12-2021 13:17:09;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];3 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3636;3-12-2021 13:17:09;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3637;3-12-2021 13:17:09;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-63;81;;Ch 1 [2.412 GHz];3 Stations, 35Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3638;3-12-2021 13:17:09;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3647;3-12-2021 13:17:14;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];5 Stations, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3660;3-12-2021 13:17:14;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3671;3-12-2021 13:17:14;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3681;3-12-2021 13:17:14;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];0 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3688;3-12-2021 13:17:14;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;81;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3698;3-12-2021 13:17:14;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3702;3-12-2021 13:17:14;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-67;75;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3703;3-12-2021 13:17:14;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3705;3-12-2021 13:17:14;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-81;35;;Ch 1 [2.412 GHz];3 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3709;3-12-2021 13:17:14;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3710;3-12-2021 13:17:14;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-63;81;;Ch 1 [2.412 GHz];3 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3711;3-12-2021 13:17:14;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3720;3-12-2021 13:17:19;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];5 Stations, 44Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3733;3-12-2021 13:17:19;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3744;3-12-2021 13:17:19;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3754;3-12-2021 13:17:19;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];0 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3761;3-12-2021 13:17:19;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-64;80;;Ch 64 [5.320 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
3771;3-12-2021 13:17:19;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3775;3-12-2021 13:17:19;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-70;67;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3776;3-12-2021 13:17:19;84:3D:C6:B8:E8:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];1 Station, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
3778;3-12-2021 13:17:19;84:3D:C6:B9:2E:00;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];2 Stations, 36Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
3782;3-12-2021 13:17:19;84:3D:C6:C7:BC:D0;Cisco Systems Inc.;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 46Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3783;3-12-2021 13:17:19;84:3D:C6:B8:F9:D0;Cisco Systems Inc.;eduroam;-63;81;;Ch 1 [2.412 GHz];3 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3784;3-12-2021 13:17:19;84:3D:C6:C7:EE:90;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3793;3-12-2021 13:17:24;00:3A:7D:27:B9:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 1 [2.412 GHz];5 Stations, 44Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
3806;3-12-2021 13:17:24;84:3D:C6:BD:42:70;Cisco Systems Inc.;eduroam;-79;40;;Ch 1 [2.412 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3817;3-12-2021 13:17:24;00:3A:7D:34:D9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3827;3-12-2021 13:17:24;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-79;40;;Ch 6 [2.437 GHz];0 Stations, 38Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
3834;3-12-2021 13:17:24;84:3D:C6:C7:EE:9F;Cisco Systems Inc.;eduroam;-65;80;;Ch 64 [5.320 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
3844;3-12-2021 13:17:24;84:3D:C6:B8:E8:4F;Cisco Systems Inc.;eduroam;-76;50;;Ch 116 [5.580 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
3848;3-12-2021 13:17:24;84:3D:C6:B8:F9:DF;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
