;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
14970;3-12-2021 13:00:24;00:A6:CA:44:70:60;;eduroam;-82;33;;Ch 1 [2.412 GHz];7 Stations, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
14974;3-12-2021 13:00:29;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];0 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
14992;3-12-2021 13:00:29;84:3D:C6:B9:1B:60;;eduroam;-73;60;;Ch 1 [2.412 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
14997;3-12-2021 13:00:29;84:3D:C6:B9:1B:6F;;eduroam;-77;46;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15003;3-12-2021 13:00:29;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15009;3-12-2021 13:00:29;84:3D:C6:B4:E4:0F;;eduroam;-49;88;;Ch 48 [5.240 GHz];4 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
15013;3-12-2021 13:00:29;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];12 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];12
15019;3-12-2021 13:00:29;84:3D:C6:BD:51:EF;;eduroam;-72;62;;Ch 36 [5.180 GHz];3 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15020;3-12-2021 13:00:29;00:A6:CA:44:6E:80;;eduroam;-82;33;;Ch 6 [2.437 GHz];2 Stations, 29Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15031;3-12-2021 13:00:29;84:3D:C6:B4:E4:00;;eduroam;-54;86;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15041;3-12-2021 13:00:29;84:3D:C6:BD:51:E0;;eduroam;-56;85;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15042;3-12-2021 13:00:29;84:3D:C6:62:D2:B0;;eduroam;-58;83;;Ch 11 [2.462 GHz];0 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15048;3-12-2021 13:00:29;84:3D:C6:B9:2A:C0;;eduroam;-57;84;;Ch 1 [2.412 GHz];3 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15056;3-12-2021 13:00:29;00:A6:CA:5A:5A:80;;eduroam;-82;33;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15058;3-12-2021 13:00:29;00:A6:CA:5E:1C:90;;eduroam;-81;35;;Ch 11 [2.462 GHz];2 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15060;3-12-2021 13:00:29;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15068;3-12-2021 13:00:34;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15086;3-12-2021 13:00:34;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15091;3-12-2021 13:00:34;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15097;3-12-2021 13:00:34;84:3D:C6:62:D2:BF;;eduroam;-55;85;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15103;3-12-2021 13:00:34;84:3D:C6:B4:E4:0F;;eduroam;-49;88;;Ch 48 [5.240 GHz];4 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
15107;3-12-2021 13:00:34;84:3D:C6:B9:2A:CF;;eduroam;-33;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15113;3-12-2021 13:00:34;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];3 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15114;3-12-2021 13:00:34;00:A6:CA:44:6E:80;;eduroam;-78;43;;Ch 6 [2.437 GHz];2 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15125;3-12-2021 13:00:34;84:3D:C6:B4:E4:00;;eduroam;-47;90;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15135;3-12-2021 13:00:34;84:3D:C6:BD:51:E0;;eduroam;-61;82;;Ch 11 [2.462 GHz];2 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15136;3-12-2021 13:00:34;84:3D:C6:62:D2:B0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15142;3-12-2021 13:00:34;84:3D:C6:B9:2A:C0;;eduroam;-50;88;;Ch 1 [2.412 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15150;3-12-2021 13:00:34;00:A6:CA:5A:5A:80;;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15152;3-12-2021 13:00:34;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15154;3-12-2021 13:00:34;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15160;3-12-2021 13:00:39;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15178;3-12-2021 13:00:39;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15183;3-12-2021 13:00:39;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15189;3-12-2021 13:00:39;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15195;3-12-2021 13:00:39;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];4 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
15199;3-12-2021 13:00:39;84:3D:C6:B9:2A:CF;;eduroam;-32;98;;Ch 116 [5.580 GHz];11 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15205;3-12-2021 13:00:39;84:3D:C6:BD:51:EF;;eduroam;-75;53;;Ch 36 [5.180 GHz];3 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15206;3-12-2021 13:00:39;00:A6:CA:44:6E:80;;eduroam;-80;38;;Ch 6 [2.437 GHz];2 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15217;3-12-2021 13:00:39;84:3D:C6:B4:E4:00;;eduroam;-53;86;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15227;3-12-2021 13:00:39;84:3D:C6:BD:51:E0;;eduroam;-69;70;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15228;3-12-2021 13:00:39;84:3D:C6:62:D2:B0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15234;3-12-2021 13:00:39;84:3D:C6:B9:2A:C0;;eduroam;-53;86;;Ch 1 [2.412 GHz];2 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15242;3-12-2021 13:00:39;00:A6:CA:5A:5A:80;;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15244;3-12-2021 13:00:39;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15246;3-12-2021 13:00:39;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15252;3-12-2021 13:00:44;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15270;3-12-2021 13:00:44;84:3D:C6:B9:1B:60;;eduroam;-76;50;;Ch 1 [2.412 GHz];1 Station, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15275;3-12-2021 13:00:44;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15281;3-12-2021 13:00:44;84:3D:C6:62:D2:BF;;eduroam;-56;85;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15287;3-12-2021 13:00:44;84:3D:C6:B4:E4:0F;;eduroam;-51;87;;Ch 48 [5.240 GHz];4 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
15291;3-12-2021 13:00:44;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15297;3-12-2021 13:00:44;84:3D:C6:BD:51:EF;;eduroam;-69;70;;Ch 36 [5.180 GHz];3 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15298;3-12-2021 13:00:44;00:A6:CA:44:6E:80;;eduroam;-77;46;;Ch 6 [2.437 GHz];2 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15309;3-12-2021 13:00:44;84:3D:C6:B4:E4:00;;eduroam;-49;88;;Ch 6 [2.437 GHz];0 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15319;3-12-2021 13:00:44;84:3D:C6:BD:51:E0;;eduroam;-69;70;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15320;3-12-2021 13:00:44;84:3D:C6:62:D2:B0;;eduroam;-62;81;;Ch 11 [2.462 GHz];0 Stations, 39Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15326;3-12-2021 13:00:44;84:3D:C6:B9:2A:C0;;eduroam;-52;87;;Ch 1 [2.412 GHz];2 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15334;3-12-2021 13:00:44;00:A6:CA:5A:5A:80;;eduroam;-81;35;;Ch 11 [2.462 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15336;3-12-2021 13:00:44;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15338;3-12-2021 13:00:44;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15344;3-12-2021 13:00:49;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15362;3-12-2021 13:00:49;84:3D:C6:B9:1B:60;;eduroam;-74;57;;Ch 1 [2.412 GHz];1 Station, 31Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15367;3-12-2021 13:00:49;84:3D:C6:B9:1B:6F;;eduroam;-76;50;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15373;3-12-2021 13:00:49;84:3D:C6:62:D2:BF;;eduroam;-53;86;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15379;3-12-2021 13:00:49;84:3D:C6:B4:E4:0F;;eduroam;-50;88;;Ch 48 [5.240 GHz];4 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];4
15383;3-12-2021 13:00:49;84:3D:C6:B9:2A:CF;;eduroam;-33;98;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15389;3-12-2021 13:00:49;84:3D:C6:BD:51:EF;;eduroam;-70;67;;Ch 36 [5.180 GHz];3 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15390;3-12-2021 13:00:49;00:A6:CA:44:6E:80;;eduroam;-77;46;;Ch 6 [2.437 GHz];2 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15401;3-12-2021 13:00:49;84:3D:C6:B4:E4:00;;eduroam;-55;85;;Ch 6 [2.437 GHz];0 Stations, 12Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15411;3-12-2021 13:00:49;84:3D:C6:BD:51:E0;;eduroam;-69;70;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15412;3-12-2021 13:00:49;84:3D:C6:62:D2:B0;;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15418;3-12-2021 13:00:49;84:3D:C6:B9:2A:C0;;eduroam;-52;87;;Ch 1 [2.412 GHz];2 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15426;3-12-2021 13:00:49;00:A6:CA:5A:5A:80;;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15428;3-12-2021 13:00:49;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15430;3-12-2021 13:00:49;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15435;3-12-2021 13:00:54;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15453;3-12-2021 13:00:54;84:3D:C6:B9:1B:60;;eduroam;-74;57;;Ch 1 [2.412 GHz];1 Station, 53Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15458;3-12-2021 13:00:54;84:3D:C6:B9:1B:6F;;eduroam;-71;65;;Ch 104 [5.520 GHz];3 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15464;3-12-2021 13:00:54;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15470;3-12-2021 13:00:54;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];3 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15474;3-12-2021 13:00:54;84:3D:C6:B9:2A:CF;;eduroam;-35;98;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15480;3-12-2021 13:00:54;84:3D:C6:BD:51:EF;;eduroam;-68;72;;Ch 36 [5.180 GHz];3 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15481;3-12-2021 13:00:54;00:A6:CA:44:6E:80;;eduroam;-80;38;;Ch 6 [2.437 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15492;3-12-2021 13:00:54;84:3D:C6:B4:E4:00;;eduroam;-49;88;;Ch 6 [2.437 GHz];0 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15502;3-12-2021 13:00:54;84:3D:C6:BD:51:E0;;eduroam;-69;70;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15503;3-12-2021 13:00:54;84:3D:C6:62:D2:B0;;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 28Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15509;3-12-2021 13:00:54;84:3D:C6:B9:2A:C0;;eduroam;-50;88;;Ch 1 [2.412 GHz];2 Stations, 34Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15517;3-12-2021 13:00:54;00:A6:CA:5A:5A:80;;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 20Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15519;3-12-2021 13:00:54;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15521;3-12-2021 13:00:54;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15526;3-12-2021 13:00:59;84:3D:C6:B4:E1:E0;;eduroam;-81;35;;Ch 6 [2.437 GHz];1 Station, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15544;3-12-2021 13:00:59;84:3D:C6:B9:1B:60;;eduroam;-77;46;;Ch 1 [2.412 GHz];1 Station, 50Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15549;3-12-2021 13:00:59;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];3 Stations, 83Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15555;3-12-2021 13:00:59;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15561;3-12-2021 13:00:59;84:3D:C6:B4:E4:0F;;eduroam;-51;87;;Ch 48 [5.240 GHz];3 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15565;3-12-2021 13:00:59;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];11 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15571;3-12-2021 13:00:59;84:3D:C6:BD:51:EF;;eduroam;-79;40;;Ch 36 [5.180 GHz];3 Stations, 4Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15572;3-12-2021 13:00:59;00:A6:CA:44:6E:80;;eduroam;-80;38;;Ch 6 [2.437 GHz];2 Stations, 30Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15583;3-12-2021 13:00:59;84:3D:C6:B4:E4:00;;eduroam;-52;87;;Ch 6 [2.437 GHz];0 Stations, 16Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15593;3-12-2021 13:00:59;84:3D:C6:BD:51:E0;;eduroam;-69;70;;Ch 11 [2.462 GHz];2 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15594;3-12-2021 13:00:59;84:3D:C6:62:D2:B0;;eduroam;-56;85;;Ch 11 [2.462 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15600;3-12-2021 13:00:59;84:3D:C6:B9:2A:C0;;eduroam;-55;85;;Ch 1 [2.412 GHz];2 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15608;3-12-2021 13:00:59;00:A6:CA:5A:5A:80;;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15610;3-12-2021 13:00:59;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15612;3-12-2021 13:00:59;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15617;3-12-2021 13:01:04;84:3D:C6:B4:E1:E0;;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15635;3-12-2021 13:01:04;84:3D:C6:B9:1B:60;;eduroam;-78;43;;Ch 1 [2.412 GHz];1 Station, 32Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15640;3-12-2021 13:01:04;84:3D:C6:B9:1B:6F;;eduroam;-70;67;;Ch 104 [5.520 GHz];3 Stations, 18Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15646;3-12-2021 13:01:04;84:3D:C6:62:D2:BF;;eduroam;-54;86;;Ch 64 [5.320 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15652;3-12-2021 13:01:04;84:3D:C6:B4:E4:0F;;eduroam;-54;86;;Ch 48 [5.240 GHz];3 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15656;3-12-2021 13:01:04;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
15662;3-12-2021 13:01:04;84:3D:C6:BD:51:EF;;eduroam;-69;70;;Ch 36 [5.180 GHz];3 Stations, 5Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15663;3-12-2021 13:01:04;00:A6:CA:44:6E:80;;eduroam;-81;35;;Ch 6 [2.437 GHz];3 Stations, 33Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15674;3-12-2021 13:01:04;84:3D:C6:B4:E4:00;;eduroam;-50;88;;Ch 6 [2.437 GHz];0 Stations, 11Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15684;3-12-2021 13:01:04;84:3D:C6:BD:51:E0;;eduroam;-62;81;;Ch 11 [2.462 GHz];2 Stations, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15685;3-12-2021 13:01:04;84:3D:C6:62:D2:B0;;eduroam;-60;82;;Ch 11 [2.462 GHz];0 Stations, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15691;3-12-2021 13:01:04;84:3D:C6:B9:2A:C0;;eduroam;-50;88;;Ch 1 [2.412 GHz];2 Stations, 14Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
15699;3-12-2021 13:01:04;00:A6:CA:5A:5A:80;;eduroam;-78;43;;Ch 11 [2.462 GHz];0 Stations, 19Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15701;3-12-2021 13:01:04;00:A6:CA:5E:1C:90;;eduroam;-82;33;;Ch 11 [2.462 GHz];5 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
15703;3-12-2021 13:01:04;00:A6:CA:5A:6F:80;;eduroam;-84;29;;Ch 11 [2.462 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15708;3-12-2021 13:01:09;84:3D:C6:B4:E1:E0;;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 15Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15726;3-12-2021 13:01:09;84:3D:C6:B9:1B:60;;eduroam;-75;53;;Ch 1 [2.412 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
15731;3-12-2021 13:01:09;84:3D:C6:B9:1B:6F;;eduroam;-78;43;;Ch 104 [5.520 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15737;3-12-2021 13:01:09;84:3D:C6:62:D2:BF;;eduroam;-51;87;;Ch 64 [5.320 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
15743;3-12-2021 13:01:09;84:3D:C6:B4:E4:0F;;eduroam;-52;87;;Ch 48 [5.240 GHz];3 Stations, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
15747;3-12-2021 13:01:09;84:3D:C6:B9:2A:CF;;eduroam;-35;97;;Ch 116 [5.580 GHz];11 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];11
